Recipe,URL
Brazilian Rice,http://allrecipes.com/recipe/254354/brazilian-rice-
Colombian Chicken,http://allrecipes.com/recipe/84596/colombian-chicken
Peruvian Cilantro Rice,http://allrecipes.com/recipe/73832/peruvian-cilantro-rice
Brazilian Passion Fruit Mousse (Maracuja),http://allrecipes.com/recipe/47436/brazilian-passion-fruit-mousse-maracuja
Brazilian Cheese Bread (Pao de Queijo),http://allrecipes.com/recipe/98554/brazilian-cheese-bread-pao-de-queijo
Brazilian White Rice,http://allrecipes.com/recipe/144308/brazilian-white-rice
Manjar (Dulce de Leche) from Scratch,http://allrecipes.com/recipe/145412/manjar-dulce-de-leche-from-scratch
Guyanese Coconut Buns,http://allrecipes.com/recipe/83218/guyanese-coconut-buns
Peruvian Chicken Soup (Aguadito de Pollo),http://allrecipes.com/recipe/106515/peruvian-chicken-soup-aguadito-de-pollo
Peruvian Alfajores,http://allrecipes.com/recipe/131924/peruvian-alfajores
Quinoa Pilaf,http://allrecipes.com/recipe/13925/quinoa-pilaf
Pisco Sour,http://allrecipes.com/recipe/96951/pisco-sour
Sancocho,http://allrecipes.com/recipe/41736/sancocho
Brazilian Banana Bread,http://allrecipes.com/recipe/6712/brazilian-banana-bread
Eyes of Ox (Ojos de Buey),http://allrecipes.com/recipe/189004/eyes-of-ox-ojos-de-buey
Chef John's Chimichurri Sauce,http://allrecipes.com/recipe/236375/chef-johns-chimichurri-sauce
Canja,http://allrecipes.com/recipe/13140/canja
Chilean Dobladitas,http://allrecipes.com/recipe/143004/chilean-dobladitas
Bolivian Saltenas,http://allrecipes.com/recipe/216872/bolivian-saltenas
Picadinho'A Brasiliera,http://allrecipes.com/recipe/166289/picadinhoa-brasiliera
Alfajores Argentinean Style,http://allrecipes.com/recipe/187786/alfajores-argentinean-style
Brigadeiro,http://allrecipes.com/recipe/24052/brigadeiro
Porotos Granados (Chilean Bean Stew),http://allrecipes.com/recipe/188282/porotos-granados-chilean-bean-stew
Pasteles - Argentinean Caramel Filled Crescents,http://allrecipes.com/recipe/11567/pasteles---argentinean-caramel-filled-crescents
Chimichurri Muy Pefecto,http://allrecipes.com/recipe/187781/chimichurri-muy-pefecto
Colombian Stewed Flank,http://allrecipes.com/recipe/143611/colombian-stewed-flank
Coconut Coconut Milk Cake,http://allrecipes.com/recipe/237023/coconut-coconut-milk-cake
Quindim,http://allrecipes.com/recipe/190357/quindim
Brazilian Coffee Cookies,http://allrecipes.com/recipe/11292/brazilian-coffee-cookies
Spicy Peruvian Pork,http://allrecipes.com/recipe/60681/spicy-peruvian-pork
Brazilian Black Bean Soup,http://allrecipes.com/recipe/46876/brazilian-black-bean-soup
Peruvian Lomo Saltado,http://allrecipes.com/recipe/40083/peruvian-lomo-saltado
Cazuela de Vaca (Beef and Pumpkin Stew),http://allrecipes.com/recipe/134329/cazuela-de-vaca-beef-and-pumpkin-stew
Brazilian-Style Beef Ribs,http://allrecipes.com/recipe/216819/brazilian-style-beef-ribs
Torta De Hojas,http://allrecipes.com/recipe/25554/torta-de-hojas
Argentinean-Style Ribs,http://allrecipes.com/recipe/52272/argentinean-style-ribs
Brazilian Collards,http://allrecipes.com/recipe/81384/brazilian-collards
Brazilian Style Flan (Pudim de Leite Condensado),http://allrecipes.com/recipe/202261/brazilian-style-flan-pudim-de-leite-condensado
Peruvian Style Beer Can Chicken,http://allrecipes.com/recipe/228071/peruvian-style-beer-can-chicken
Beijinho de Coco (Coconut Little Kiss),http://allrecipes.com/recipe/130689/beijinho-de-coco-coconut-little-kiss
Ajiaco (Beef and Pepper Stew),http://allrecipes.com/recipe/134315/ajiaco-beef-and-pepper-stew
Homemade Arepas,http://allrecipes.com/recipe/238510/homemade-arepas-
Argentine Chimichurri Bread,http://allrecipes.com/recipe/16766/argentine-chimichurri-bread
Celebrating Chinese New Year With David Ma,
Death By Caramel Cookies,http://allrecipes.com/recipe/10877/death-by-caramel-cookies
Ceviche Peruano,http://allrecipes.com/recipe/134464/ceviche-peruano
Peruvian Arroz con Pollo,http://allrecipes.com/recipe/204963/peruvian-arroz-con-pollo
Aji de Gallina,http://allrecipes.com/recipe/138090/aji-de-gallina
Caipirinha,http://allrecipes.com/recipe/20210/caipirinha
Rosemary Steak,http://allrecipes.com/recipe/50514/rosemary-steak
Brazilian Grilled Pineapple,http://allrecipes.com/recipe/235932/brazilian-grilled-pineapple
Colombian Lentils,http://allrecipes.com/recipe/216717/colombian-lentils
Brazilian Black Bean Stew,http://allrecipes.com/recipe/71808/brazilian-black-bean-stew
Fruit Espuma (Latin American Gelatin Foam),http://allrecipes.com/recipe/108184/fruit-espuma-latin-american-gelatin-foam
Pesto Quinoa,http://allrecipes.com/recipe/214470/pesto-quinoa
Roast Peruvian Turkey,http://allrecipes.com/recipe/235472/roast-peruvian-turkey-
Sovre Barriga,http://allrecipes.com/recipe/30923/sovre-barriga
Colombian Aji,http://allrecipes.com/recipe/142528/colombian-aji
Brazilian Whole Banana Pie,http://allrecipes.com/recipe/104452/brazilian-whole-banana-pie
Red Pepper Chimichurri,http://allrecipes.com/recipe/106163/red-pepper-chimichurri
Chimichurri Sauce,http://allrecipes.com/recipe/68003/chimichurri-sauce
Argentine Meat Empanadas,http://allrecipes.com/recipe/12512/argentine-meat-empanadas
Fried Empanadas,http://allrecipes.com/recipe/71805/fried-empanadas
Quinoa Vegetable Soup,http://allrecipes.com/recipe/93483/quinoa-vegetable-soup
Allrecipes Magazine,https://secure.allrecipesmagazine.com/order/?containerName=i71vtar01&psrc=I701TRDW398DFA&internalSource=marketcard&referringId=730&referringContentType=recipe%20hub&clickId=cardslot%2010
Ensalada Roja con Pollo (Red Salad with Chicken),http://allrecipes.com/recipe/159095/ensalada-roja-con-pollo-red-salad-with-chicken
Brazilian Bananas,http://allrecipes.com/recipe/87050/brazilian-bananas
Coconut Flan,http://allrecipes.com/recipe/109921/coconut-flan
Chilean-Style Sopaipillas,http://allrecipes.com/recipe/145272/chilean-style-sopaipillas
Chipas (Argentinean Cheese Bread),http://allrecipes.com/recipe/66504/chipas-argentinean-cheese-bread
Black Beans with Bacon,http://allrecipes.com/recipe/36203/black-beans-with-bacon
Colombian Chicken Stew (Ajiaco),http://allrecipes.com/recipe/186515/colombian-chicken-stew-ajiaco
Brazilian Carrot Cake,http://allrecipes.com/recipe/149480/brazilian-carrot-cake
Quinoa Pudding,http://allrecipes.com/recipe/19587/quinoa-pudding
Brazilian Chicken with Coconut Milk,http://allrecipes.com/recipe/58647/brazilian-chicken-with-coconut-milk
Chef John's Brazilian Feijoada,http://allrecipes.com/recipe/232437/chef-johns-brazilian-feijoada
Brazilian Fish Stew,http://allrecipes.com/recipe/190412/brazilian-fish-stew
Melissa's Green Chile Stew,http://allrecipes.com/recipe/45840/melissas-green-chile-stew
